Date,anomaly_score,anomaly_score_norm
2019-06-11,11.535745676553375,0.06569584456478088
2019-06-18,20.88703507006113,0.1232461126094307
2019-06-25,16.546830115437636,0.0965353620384226
2019-07-02,30.115849656997856,0.1800426388276568
2019-07-09,28.35622779166923,0.16921346803146747
2019-07-16,22.957856765158517,0.13599048812926762
2019-07-23,31.83512115697614,0.19062348297669693
2019-07-30,36.32277971180402,0.21824170136939416
2019-08-06,45.98963902624076,0.27773406881574797
2019-08-14,51.835530908861145,0.31371120850713835
2019-08-22,63.62507477650578,0.38626712899636595
2019-08-29,67.09511064728697,0.40762263261564785
2019-09-06,70.94877844803293,0.43133910694933053
2019-09-16,69.22951934193134,0.42075833907543236
2019-09-23,71.24646716187543,0.4331711607501034
2019-09-30,84.41948716622454,0.5142413533520085
2019-10-09,24.135530104343214,0.14323819627806803
2019-10-16,18.7117172846641,0.10985864096099601
2019-10-24,22.084197064309084,0.13061375901225403
2019-10-31,26.069729595436385,0.15514176320665846
2019-11-07,14.692143496046512,0.0851211380107833
2019-11-15,20.40302660741872,0.1202673985959078
2019-11-22,24.671770843788735,0.14653836131338138
2019-11-29,13.471773116720017,0.07761066116758449
2019-12-06,13.717058348189646,0.07912021030294451
2019-12-13,11.77253606927814,0.06715311425222836
2019-12-20,19.62176488091066,0.11545931065406953
2019-12-30,21.347260670459388,0.1260784607006274
2020-01-06,23.898342787668085,0.14177848381735414
2020-01-13,29.368755238928067,0.17544482539195796
2020-01-20,34.06791525963784,0.20436467883637224
2020-01-27,43.53974833130543,0.262656804040742
2020-02-03,43.637392170504235,0.2632577296331743
2020-02-10,45.765254437748794,0.27635314767542196
2020-02-17,48.5182783768983,0.29329597330772345
2020-02-25,61.73426641388245,0.37463060236233997
2020-03-03,63.213106234254084,0.3837317673970331
2020-03-11,58.70570284857579,0.35599203417786424
2020-03-18,159.42389724672248,0.9758380084250823
2020-03-25,71.22177121936596,0.4330191754942497
2020-04-01,53.307505561122724,0.3227701235110304
2020-04-13,55.7904727050951,0.3380509493595894
2020-04-21,61.4297254737784,0.37275637817826907
2020-04-28,67.93323933067349,0.41278069460636013
2020-05-06,62.91026528594066,0.38186800540476346
2020-05-13,32.31564596182818,0.1935807576537631
2020-05-20,43.853738872286335,0.2645891835273057
2020-05-28,21.061453910725767,0.12431953153701258
2020-06-04,32.56199263887055,0.19509683920135587
2020-06-11,37.41680336807482,0.22497460760468657
2020-06-18,19.453010673774127,0.11442075335510364
2020-06-25,32.09567688729616,0.19222701073522153
2020-07-02,26.89250772676026,0.1602053539059089
2020-07-09,27.94141758867163,0.16666061811253105
2020-07-16,41.52766846450784,0.2502739410163298
2020-07-23,69.04245047731062,0.4196070686090083
2020-07-30,86.975722490568,0.5299730906462583
2020-08-06,82.2128202408523,0.5006609509394168
2020-08-13,63.366752004328205,0.38467734344324456
2020-08-20,71.85061062891751,0.43688921683869314
2020-08-27,77.56167259086511,0.4720365781167939
2020-09-03,79.36223202670936,0.48311768937350474
2020-09-10,91.15371653941327,0.5556855530973647
2020-09-17,97.73531760248599,0.596190438509825
2020-09-24,107.45023533426235,0.6559785699608321
2020-10-01,109.71073749270873,0.6698902884051803
2020-10-09,127.50191665018133,0.7793818340367143
2020-10-16,134.74002118787536,0.8239270126479855
2020-10-23,139.53307497699828,0.8534247127734843
2020-10-30,148.9931317380794,0.9116443634984203
2020-11-06,163.34995672858616,0.9999999999999939
2020-11-13,142.13056117046034,0.8694103186493757
2020-11-20,138.98503100807528,0.850051907592878
2020-11-27,151.84819711376926,0.9292151786814072
2020-12-07,145.88107743564652,0.8924919715941702
2020-12-14,109.7971074604515,0.6704218316593176
2020-12-21,116.95175104449744,0.714453369846088
2020-12-29,140.78862124539242,0.8611516711904389
