Date,score_raw,bubble_prob,bubble_prob_smooth
2018-12-26,0.39886155826018793,1.0,1.0
2019-01-02,0.36435915350648773,1.0,1.0
2019-01-09,0.34914715013155345,1.0,1.0
2019-01-16,0.290068038960988,1.0,1.0
2019-01-23,0.30392974191217736,1.0,1.0
2019-01-30,0.36393099216540736,1.0,1.0
2019-02-06,0.3585066663931364,1.0,1.0
2019-02-14,0.33421673849830147,1.0,1.0
2019-02-21,0.2943115242358433,1.0,1.0
2019-02-28,0.411213451547302,1.0,1.0
2019-03-08,0.33108200903024015,1.0,1.0
2019-03-15,0.3275682913767,1.0,1.0
2019-03-25,0.3608875434636124,1.0,1.0
2019-04-02,0.3556365672072936,1.0,1.0
2019-04-09,0.36863082428193605,1.0,1.0
2019-04-16,0.3416071661716135,1.0,1.0
2019-04-25,0.3404961734118846,1.0,1.0
2019-05-06,0.33611725842426404,1.0,1.0
2019-05-13,0.8300878355812403,1.0,1.0
2019-05-20,0.9456714590399582,1.0,1.0
2019-05-27,0.8585561319915124,1.0,1.0
2019-06-03,0.6350535136941422,1.0,1.0
2019-06-11,0.9660773814801557,1.0,1.0
2019-06-18,2.2982886767764783,1.0,1.0
2019-06-25,2.129100066033756,1.0,1.0
2019-07-02,2.942658255021994,1.0,1.0
2019-07-09,3.8653639816921856,1.0,1.0
2019-07-16,2.764170648073888,1.0,1.0
2019-07-23,5.392444437599005,1.0,1.0
2019-07-30,6.529075931203639,1.0,1.0
2019-08-06,6.719788573678292,1.0,1.0
2019-08-14,7.677544525457052,1.0,1.0
2019-08-22,14.396670102635246,1.0,1.0
2019-08-29,13.706611662558144,1.0,1.0
2019-09-06,12.437172653907215,1.0,1.0
2019-09-16,8.892447765067734,1.0,1.0
2019-09-23,11.261250426954215,1.0,1.0
2019-09-30,17.37991051196699,1.0,1.0
2019-10-09,8.157368115659501,1.0,1.0
2019-10-16,8.587298544243358,1.0,1.0
2019-10-24,7.714040669074491,1.0,1.0
2019-10-31,3.3253649737995574,1.0,1.0
2019-11-07,3.2974609616327295,1.0,1.0
2019-11-15,2.5965458877105845,1.0,1.0
2019-11-22,4.140457885746317,1.0,1.0
2019-11-29,2.252497586933543,1.0,1.0
2019-12-06,4.097668612038717,1.0,1.0
2019-12-13,4.612024135335262,1.0,1.0
2019-12-20,3.124188546712531,1.0,1.0
2019-12-30,4.731025213450864,1.0,1.0
2020-01-06,5.687296084981604,1.0,1.0
2020-01-13,6.5844402133304465,1.0,1.0
2020-01-20,8.265051797936463,1.0,1.0
2020-01-27,7.928899819369009,1.0,1.0
2020-02-03,9.725833777211703,1.0,1.0
2020-02-10,10.012099730514956,1.0,1.0
2020-02-17,7.801301812664084,1.0,1.0
2020-02-25,8.250310053048834,1.0,1.0
2020-03-03,15.766223512341215,1.0,1.0
2020-03-11,19.486915143647888,1.0,1.0
2020-03-18,6.799537875951278,1.0,1.0
2020-03-25,21.63604749575518,1.0,1.0
2020-04-01,28.938864334524414,1.0,1.0
2020-04-13,32.430635760191976,1.0,1.0
2020-04-21,23.412926113841014,1.0,1.0
2020-04-28,26.923718957681928,1.0,1.0
2020-05-06,24.441563683492994,1.0,1.0
2020-05-13,13.492528350181876,1.0,1.0
2020-05-20,12.94832000910994,1.0,1.0
2020-05-28,8.952198730049625,1.0,1.0
2020-06-04,9.486849850855776,1.0,1.0
2020-06-11,9.458303781622774,1.0,1.0
2020-06-18,9.34082605053307,1.0,1.0
2020-06-25,7.11689429807921,1.0,1.0
2020-07-02,6.943933613742751,1.0,1.0
2020-07-09,6.595575246983397,1.0,1.0
2020-07-16,8.2906552192815,1.0,1.0
2020-07-23,13.172338533426402,1.0,1.0
2020-07-30,17.75787567715529,1.0,1.0
2020-08-06,15.956478407526394,1.0,1.0
2020-08-13,9.211389459936198,1.0,1.0
2020-08-20,7.644868067194626,1.0,1.0
2020-08-27,6.692727260022808,1.0,1.0
2020-09-03,5.457844189344156,1.0,1.0
2020-09-10,6.784512536150212,1.0,1.0
2020-09-17,8.577030791464798,1.0,1.0
2020-09-24,6.151779874511924,1.0,1.0
2020-10-01,4.2967628109802485,1.0,1.0
2020-10-09,3.77360809738552,1.0,1.0
2020-10-16,2.9400507014209345,1.0,1.0
2020-10-23,4.933066277628815,1.0,1.0
2020-10-30,7.383277123792643,1.0,1.0
2020-11-06,11.281157172109532,1.0,1.0
2020-11-13,8.682074040708192,1.0,1.0
2020-11-20,7.612879822650627,1.0,1.0
2020-11-27,9.159783504127065,1.0,1.0
2020-12-07,6.337318207041384,1.0,1.0
2020-12-14,2.2556734264425566,1.0,1.0
2020-12-21,2.9412728432911295,1.0,1.0
2020-12-29,2.852539756678367,1.0,1.0
